hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,2,2018,October,42,11,1,0,1,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1,NULL,0,Transient,88,0,0,Check-Out,10-12-2018
City Hotel,0,2,2018,October,41,10,1,1,2,0,0,BB,MMR,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9,NULL,0,Transient,145,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,BB,AUT,Direct,Direct,0,0,0,A,G,0,No Deposit,NULL,NULL,0,Transient,128,0,0,Check-Out,10-12-2018
City Hotel,0,3,2018,October,41,5,2,5,1,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,148.80000000000001,0,0,Check-Out,10-12-2018
City Hotel,0,2,2018,October,41,4,3,5,1,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,145,0,1,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,62,0,0,Check-Out,10-12-2018
City Hotel,0,3,2018,October,42,11,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,3,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,83,NULL,0,Transient-Party,135.40000000000001,0,2,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,83,NULL,0,Transient-Party,0,0,1,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151.33000000000001,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,83,NULL,0,Transient,116,0,1,Check-Out,10-12-2018
City Hotel,0,7,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,170.33000000000001,0,2,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,10,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,83,NULL,0,Transient,12,0,1,Check-Out,10-12-2018
City Hotel,0,7,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,161.33000000000001,0,2,Check-Out,10-12-2018
City Hotel,0,2,2018,October,41,10,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9,NULL,0,Transient,205,1,0,Check-Out,10-12-2018
City Hotel,0,23,2018,October,42,11,1,0,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,114,0,1,Check-Out,10-12-2018
City Hotel,0,2,2018,October,41,10,1,1,1,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,86,NULL,0,Transient,106.40000000000001,0,0,Check-Out,10-12-2018
City Hotel,0,11,2018,October,41,9,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,139.33000000000001,0,1,Check-Out,10-12-2018
City Hotel,0,0,2018,October,42,11,1,0,2,0,0,BB,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.33000000000001,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,42,11,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,139.33000000000001,0,1,Check-Out,10-12-2018
City Hotel,0,1,2018,October,41,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,169.33000000000001,1,0,Check-Out,10-12-2018
City Hotel,0,3,2018,October,42,11,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,136,0,1,Check-Out,10-12-2018
City Hotel,0,7,2018,October,42,12,1,0,1,0,0,SC,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,100,0,Transient,80,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,7,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,1,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,21,NULL,0,Transient-Party,0,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,4,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,12,2018,November,48,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,40,0,Transient-Party,65,0,0,Check-Out,11-26-2018
City Hotel,0,3,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,40,0,Transient-Party,65,0,0,Check-Out,12-11-2018
City Hotel,0,4,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,4,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,6,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,7,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,7,2018,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,75,0,0,Check-Out,10-13-2018
City Hotel,0,7,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,12-11-2018
City Hotel,0,3,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,0,2018,November,49,30,1,2,0,0,0,SC,PRT,Corporate,Corporate,1,0,1,A,A,2,No Deposit,NULL,40,0,Transient,6,0,0,Check-Out,12-03-2018
City Hotel,0,3,2018,December,50,6,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,12-07-2018
City Hotel,0,9,2018,December,50,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,NULL,40,0,Transient-Party,65,0,0,Check-Out,12-11-2018
City Hotel,0,7,2018,October,42,12,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,6,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,0,2018,October,42,11,2,0,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,123,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,1,2018,October,41,9,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,2,Check-Out,10-13-2018
City Hotel,0,3,2018,October,41,10,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,89,NULL,0,Transient,116.40000000000001,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,0,2018,October,42,12,1,0,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,0,2018,October,42,11,2,0,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,7,NULL,0,Transient,9,0,0,Check-Out,10-13-2018
City Hotel,0,0,2018,October,42,11,2,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,2,No Deposit,7,NULL,0,Transient,88.939999999999998,0,0,Check-Out,10-13-2018
City Hotel,0,221,2018,October,41,10,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,65,0,0,Check-Out,10-13-2018
City Hotel,0,282,2018,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,76.670000000000002,0,0,Check-Out,10-13-2018
City Hotel,0,2,2018,October,41,10,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9,NULL,0,Transient,196,0,3,Check-Out,10-13-2018
City Hotel,0,14,2018,October,42,15,0,1,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,10-16-2018
City Hotel,0,14,2018,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,10-16-2018
City Hotel,0,5,2018,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,119,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,119,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,119,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,10-14-2018
City Hotel,0,5,2018,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,138,0,0,Check-Out,10-14-2018
City Hotel,0,6,2018,October,42,11,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,100.8,0,0,Check-Out,10-14-2018
City Hotel,0,2,2018,October,42,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,63,NULL,0,Transient-Party,85,0,0,Check-Out,10-14-2018
City Hotel,0,11,2018,October,42,11,2,1,1,0,9,BB,GBR,Corporate,Corporate,0,0,0,A,B,1,No Deposit,95,NULL,0,Transient-Party,95,0,0,Check-Out,10-14-2018
City Hotel,0,20,2018,October,42,11,2,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,11,2,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,D,1,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,10-14-2018
City Hotel,0,20,2018,October,42,11,2,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,12,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,126,0,0,Check-Out,10-14-2018
City Hotel,0,1,2018,October,42,13,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,NULL,45,0,Transient,0,0,1,Check-Out,10-14-2018
City Hotel,0,6,2018,October,42,11,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,97.019999999999996,0,1,Check-Out,10-14-2018
City Hotel,0,6,2018,October,42,11,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,97.019999999999996,0,2,Check-Out,10-14-2018
City Hotel,0,28,2018,October,42,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,110.65000000000001,0,2,Check-Out,10-14-2018
City Hotel,0,28,2018,October,42,12,1,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,95.950000000000003,0,2,Check-Out,10-14-2018
City Hotel,0,4,2018,October,42,11,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,114,0,1,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,13,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,14,0,1,0,0,0,BB,PRT,Direct,Corporate,1,0,0,A,B,1,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,10-15-2018
City Hotel,0,2,2018,October,42,12,1,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,NULL,46,0,Transient,0,0,0,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-14-2018
City Hotel,0,0,2018,October,42,13,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,114,0,1,Check-Out,10-14-2018
City Hotel,0,32,2018,October,42,12,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,73.870000000000005,0,0,Check-Out,10-15-2018
City Hotel,0,254,2018,October,42,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.25,1,1,Check-Out,10-15-2018
City Hotel,0,0,2018,October,42,14,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,0,Check-Out,10-15-2018
City Hotel,0,31,2018,October,42,11,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Contract,94.5,0,2,Check-Out,10-15-2018
City Hotel,0,31,2018,October,42,11,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Contract,103.5,0,2,Check-Out,10-15-2018
City Hotel,0,1,2018,October,42,14,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,109,0,0,Check-Out,10-15-2018
City Hotel,0,19,2018,October,42,12,1,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,126,0,0,Check-Out,10-15-2018
City Hotel,0,0,2018,October,42,12,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,10-15-2018
City Hotel,0,0,2018,November,45,3,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,11-06-2018
City Hotel,0,0,2018,November,46,9,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,11-11-2018
City Hotel,0,4,2018,November,47,17,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,11-20-2018
City Hotel,0,6,2018,December,50,8,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,12-10-2018
City Hotel,0,2,2018,December,51,17,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,12-19-2018
City Hotel,0,1,2018,October,42,14,0,1,1,0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,114,0,1,Check-Out,10-15-2018
City Hotel,0,29,2018,October,42,11,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Group,96.299999999999997,0,0,Check-Out,10-15-2018
City Hotel,0,21,2018,October,42,12,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,10-15-2018
City Hotel,0,25,2018,October,41,9,2,4,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,101.33,0,2,Check-Out,10-15-2018
City Hotel,0,28,2018,October,42,12,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,99.870000000000005,0,2,Check-Out,10-15-2018
City Hotel,0,0,2018,October,42,11,2,2,2,0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,10-15-2018
City Hotel,0,1,2018,October,42,14,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,12,0,0,Check-Out,10-15-2018
City Hotel,0,34,2018,October,42,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,103.5,0,1,Check-Out,10-15-2018
City Hotel,0,0,2018,October,42,12,1,2,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37,NULL,0,Transient,123.33,0,0,Check-Out,10-15-2018
City Hotel,0,0,2018,October,42,12,1,2,1,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient,106.67,0,0,Check-Out,10-15-2018
City Hotel,0,30,2018,October,42,14,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Contract,105.3,0,1,Check-Out,10-15-2018
City Hotel,0,1,2018,October,42,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,114,0,0,Check-Out,10-15-2018
City Hotel,0,2,2018,October,42,12,1,2,1,0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,NULL,46,0,Transient,0,0,0,Check-Out,10-15-2018
City Hotel,0,25,2018,October,42,11,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79,NULL,0,Transient,72.760000000000005,0,0,Check-Out,10-15-2018
City Hotel,0,1,2018,October,42,14,0,1,2,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,108,0,Transient,95,0,1,Check-Out,10-15-2018
City Hotel,0,28,2018,October,42,12,1,2,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,96.299999999999997,0,2,Check-Out,10-15-2018
City Hotel,0,10,2018,October,42,15,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,146,0,0,Check-Out,10-16-2018
City Hotel,0,14,2018,October,42,15,0,1,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,10-16-2018
City Hotel,0,4,2018,October,42,11,2,3,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,92.400000000000006,0,0,Check-Out,10-16-2018
City Hotel,0,14,2018,October,42,15,0,1,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,10-16-2018
